Via Unit 0,Via Unit 2,Register Count,R/W,Data Type,Content,Start Bit Nr.,Category
109,9,1,RW,MixedBits,Synchronised DO/RO Lock 2.6,5,Advanced
109,9,1,RW,MixedBits,Synchronised DO/RO Lock 2.7,6,Advanced
109,9,1,RW,MixedBits,Synchronised DO/RO Lock 2.8,7,Advanced
109,9,1,RW,MixedBits,Synchronised DO/RO Lock 2.9,8,Advanced
109,9,1,RW,MixedBits,Synchronised DO/RO Lock 2.10,9,Advanced
109,9,1,RW,MixedBits,Synchronised DO/RO Lock 2.11,10,Advanced
109,9,1,RW,MixedBits,Synchronised DO/RO Lock 2.12,11,Advanced
109,9,1,RW,MixedBits,Synchronised DO/RO Lock 2.13,12,Advanced
109,9,1,RW,MixedBits,Synchronised DO/RO Lock 2.14,13,Advanced
109,9,1,RW,MixedBits,Synchronised DO/RO Lock 2.15,14,Advanced
109,9,1,RW,MixedBits,Synchronised DO/RO Lock 2.16,15,Advanced
110,10,1,RW,MixedBits,Synchronised DO/RO Lock 2.17,0,Advanced
110,10,1,RW,MixedBits,Synchronised DO/RO Lock 2.18,1,Advanced
110,10,1,RW,MixedBits,Synchronised DO/RO Lock 2.19,2,Advanced
110,10,1,RW,MixedBits,Synchronised DO/RO Lock 2.20,3,Advanced
110,10,1,RW,MixedBits,Synchronised DO/RO Lock 2.21,4,Advanced
110,10,1,RW,MixedBits,Synchronised DO/RO Lock 2.22,5,Advanced
110,10,1,RW,MixedBits,Synchronised DO/RO Lock 2.23,6,Advanced
110,10,1,RW,MixedBits,Synchronised DO/RO Lock 2.24,7,Advanced
110,10,1,RW,MixedBits,Synchronised DO/RO Lock 2.25,8,Advanced
110,10,1,RW,MixedBits,Synchronised DO/RO Lock 2.26,9,Advanced
110,10,1,RW,MixedBits,Synchronised DO/RO Lock 2.27,10,Advanced
110,10,1,RW,MixedBits,Synchronised DO/RO Lock 2.28,11,Advanced
,100,2,RW,DWord,(Internal) RS485 Full Mode Configuration 2.1,,Obsolete
600,500,1,W,Word,Reserved - Do Not Use,,Reserved
601,501,1,W,Word,Reserved - Do Not Use,,Reserved
602,502,1,W,Word,Reserved - Do Not Use,,Reserved
603,503,1,W,Word,Reserved - Do Not Use,,Reserved
604,504,1,W,Word,Reserved - Do Not Use,,Reserved
605,505,1,W,Word,Reserved - Do Not Use,,Reserved
606,506,1,W,Word,Reserved - Do Not Use,,Reserved
607,507,1,W,Word,Reserved - Do Not Use,,Reserved
608,508,1,W,Word,Reserved - Do Not Use,,Reserved
609,509,1,W,Word,Reserved - Do Not Use,,Reserved
,510,1,RW,Word,(Internal) Stored Firmware Version,,Expert
,511,1,RW,Word,(Internal) Stored Firmware Revision,,Expert
,512,1,RW,Word,(Internal) Stored Base Firmware Revision,,Expert
,513,1,RW,Word,(Internal) Stored Expanded Flash Magic Value,,Expert
,514,1,RW,Word,(Internal) Stored PCB Revision,,Expert
,515,1,RW,Word,(Internal) Stored PCB Serial Number,,Expert
,516,1,RW,Word,(Internal) Stored HW Revision Number,,Expert
1100,1000,1,R,Word,Firmware Version,,Expert
1101,1001,1,R,Word,Number of I/Os,,Advanced
1102,1002,1,R,Word,Number of peripherals,,Advanced
1103,1003,1,R,Word,Firmware ID,,Expert
1104,1004,1,R,Word,Hardware ID,,Expert
1105,1005,2,R,DWord,PCB Serial Number,,Expert
1107,1007,1,RW,Word,Interrupt Mask,,Expert
1108,1008,1,RW,Word,Group MasterWatchDog (MWD) Timeout (in 100us),,Advanced
1109,1009,1,R,Word,VRef of MCU,,Expert
1110,1010,1,W,Word,Reserved - Do Not Use,,Reserved
1111,1011,1,W,Word,Reserved - Do Not Use,,Reserved
,2000,220,W,Word,Reserved - Do Not Use,,Reserved
